titulo,tematica,categoria,fecha,publico,"foto",lugar,localidad,idProvincia,provincia,calle,link
Vitrina de donantes,Exposición,Exposiciones,18/05/2023,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/755/226/00,138.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Museo de Palencia,Palencia,34,Palencia,Plaza del Cordón,https://cultura.jcyl.es/web/jcyl/Cultura/es/Plantilla100Detalle/1284282053297/Evento/1285279458250/Comunicacion
Unamuno y Filiberto Villalobos: amistad y compromiso. Conferencia,Conferencia,Conferencias y Cursos,12/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/611/395/200x200,27.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Salamanca,Salamanca,37,Salamanca,C/ Compañía,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSalamanca/es/Plantilla100Detalle/1284353878191/Evento/1285348020892/Comunicacion
Tertulias LiJ,Foro o reunión,Conferencias y Cursos,08/02/2024,Otro colectivo destinatario,"https://datosabiertos.jcyl.es/web/jcyl/binarios/443/997/BZA%20RI%20AC%20Tertulias%20LIJ%20V.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Zamora,Zamora,49,Zamora,Plaza Claudio Moyano,https://bibliotecas.jcyl.es/web/es/bibliotecazamora/actividades/tertulias.html
Tertulias LiJ,Foro o reunión,Conferencias y Cursos,14/03/2024,Otro colectivo destinatario,"https://datosabiertos.jcyl.es/web/jcyl/binarios/443/997/BZA%20RI%20AC%20Tertulias%20LIJ%20V.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Zamora,Zamora,49,Zamora,Plaza Claudio Moyano,https://bibliotecas.jcyl.es/web/es/bibliotecazamora/actividades/tertulias.html
Tertulias LiJ,Foro o reunión,Conferencias y Cursos,09/11/2023,Otro colectivo destinatario,"https://datosabiertos.jcyl.es/web/jcyl/binarios/443/997/BZA%20RI%20AC%20Tertulias%20LIJ%20V.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Zamora,Zamora,49,Zamora,Plaza Claudio Moyano,https://bibliotecas.jcyl.es/web/es/bibliotecazamora/actividades/tertulias.html
Tertulias LiJ,Foro o reunión,Conferencias y Cursos,14/12/2023,Otro colectivo destinatario,"https://datosabiertos.jcyl.es/web/jcyl/binarios/443/997/BZA%20RI%20AC%20Tertulias%20LIJ%20V.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Zamora,Zamora,49,Zamora,Plaza Claudio Moyano,https://bibliotecas.jcyl.es/web/es/bibliotecazamora/actividades/tertulias.html
Tertulias LiJ,Foro o reunión,Conferencias y Cursos,11/04/2024,Otro colectivo destinatario,"https://datosabiertos.jcyl.es/web/jcyl/binarios/443/997/BZA%20RI%20AC%20Tertulias%20LIJ%20V.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Zamora,Zamora,49,Zamora,Plaza Claudio Moyano,https://bibliotecas.jcyl.es/web/es/bibliotecazamora/actividades/tertulias.html
Tertulias LiJ,Foro o reunión,Conferencias y Cursos,11/01/2024,Otro colectivo destinatario,"https://datosabiertos.jcyl.es/web/jcyl/binarios/443/997/BZA%20RI%20AC%20Tertulias%20LIJ%20V.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Zamora,Zamora,49,Zamora,Plaza Claudio Moyano,https://bibliotecas.jcyl.es/web/es/bibliotecazamora/actividades/tertulias.html
Te voy a comer a versos,Teatro títeres monólogo,Espectáculos,26/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/817/285/13-02-2024.-Biblioteca-de-Castilla-y-Leon.-Valladolid.-Zarabanda-Teatro.-Te-voy-a-comer-a-versos-RRSS-scaled%20-%20copia.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de León,León,24,León,C/ Santa Nonia,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaLeon/es/Plantilla100Detalle/1284347467567/Evento/1284370659793/Comunicacion
Talleres: Saca partido a tu móvil,Taller,Otros,16/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/914/332/Talleres%20m%C3%B3vil.bmp?blobheader=application%2Foctet-stream&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/taller-saca-partido-movil.html
Talleres: Saca partido a tu móvil,Taller,Otros,30/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/914/332/Talleres%20m%C3%B3vil.bmp?blobheader=application%2Foctet-stream&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/taller-saca-partido-movil.html
Talleres: Saca partido a tu móvil,Taller,Otros,18/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/914/332/Talleres%20m%C3%B3vil.bmp?blobheader=application%2Foctet-stream&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/taller-saca-partido-movil.html
Talleres: Saca partido a tu móvil,Taller,Otros,25/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/914/332/Talleres%20m%C3%B3vil.bmp?blobheader=application%2Foctet-stream&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/taller-saca-partido-movil.html
Talleres: Saca partido a tu móvil,Taller,Otros,23/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/914/332/Talleres%20m%C3%B3vil.bmp?blobheader=application%2Foctet-stream&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/taller-saca-partido-movil.html
Talleres infantiles de ajedrez enero-junio 2024,Taller,Otros,22/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/568/102/ni%C3%B1os%20ajedrez%20200x200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345855120/Comunicacion
Talleres infantiles de ajedrez enero-junio 2024,Taller,Otros,23/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/568/102/ni%C3%B1os%20ajedrez%20200x200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345855120/Comunicacion
Talleres de robótica: 'Reacción en cadena',Taller,Otros,25/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/724/745/rob%C3%B3tica.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340926257/Comunicacion
Talleres de robótica: 'Construye una gran historia',Taller,Otros,18/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/724/745/rob%C3%B3tica.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340915214/Comunicacion
Talleres de robótica: 'Bolígrafos 3D: Dibuja en el aire',Taller,Otros,11/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/724/745/rob%C3%B3tica.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340908516/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,07/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,21/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,28/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,06/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,13/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,24/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,08/05/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,31/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,17/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,22/05/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,24/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,20/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,10/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Taller de ajedrez para adultos enero-junio 2024,Taller,Otros,15/05/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/31/967/Taller%20ajedrez%2012%20en%20adelante-200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285345874852/Comunicacion
Stories and crafts,Taller,Otros,20/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/841/608/Stories%20&amp,%20Crafts%20WEB,2.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Segovia,Segovia,40,Segovia,C/ Los Procuradores de la Tierra,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSegovia/es/Plantilla100Detalle/1284347869361/Evento/1285347710999/Comunicacion
Semillas artísticas de la biosfera: exposición colectiva,Exposición,Exposiciones,21/11/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/727/970/Semilla%201.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Salamanca,Salamanca,37,Salamanca,C/ Compañía,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSalamanca/es/Plantilla100Detalle/1284353878191/Evento/1285335188901/Comunicacion
Presentación del libro: El Octaedro,Presentación,Libros y Lectura,18/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/173/862/Presentaci%C3%B3n%20Octaedro.bmp?blobheader=application%2Foctet-stream&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285343633416/Comunicacion
Presentación del libro 'Padres legendarios' de Loli Sánchez.,Presentación,Libros y Lectura,12/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/125/695/BPA%20AG%20Presentaci%C3%B3n%20Padres%20Legendarios%20Imagen%20Evento.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Palencia,Palencia,34,Palencia,C/ Eduardo Dato,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaPalencia/es/Plantilla100Detalle/1284355840201/Evento/1285310335091/Comunicacion
Presentación del libro '26 soldaditos de plomo' de José Ignacio García.,Presentación,Libros y Lectura,18/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/70/136/BPA%20AG%20Presentaci%C3%B3n%2026%20Soldaditos%20Imgen%20Evento.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Palencia,Palencia,34,Palencia,C/ Eduardo Dato,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaPalencia/es/Plantilla100Detalle/1284355840201/Evento/1284853508764/Comunicacion
Presentación de la revista cultural Atticus Doce.,Presentación,Libros y Lectura,16/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/102/181/Presentaci%C3%B3n%20Atticus%20Baltasar%20Lobo.%20Zamora,0.jpeg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Zamora,Zamora,49,Zamora,Plaza Claudio Moyano,https://cultura.jcyl.es/web/jcyl/Cultura/es/Plantilla100Detalle/1284282053297/Evento/1285347872740/Comunicacion
Pequeños lectores,Cuentacuentos,Libros y Lectura,04/10/2023,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/376/713/Agenda_%20Peque%C3%B1os%20lectores.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Ávila,Ávila,5,Ávila,Plaza de la Catedral,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaAvila/es/Plantilla100Detalle/1284347540032/Evento/1285308875107/Comunicacion
Narración oral: 'Eso que callas... ',Narración oral para adultos,Espectáculos,23/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/343/658/Irene%20Mesonero%20evento.bmp?blobheader=application%2Foctet-stream&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285343609202/Comunicacion
MUSEO ETNOGRÁFICO DE CASTILLA Y LEÓN (Zamora). EXPOSICIÓN TEMPORAL: MINGOTE · (BREVE) HISTORIA DE LA GENTE,Exposición,Exposiciones,01/12/2023,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/972/224/Exposici%C3%B3n%20Arts%20Books.%20Espacios%20para%20la%20creaci%C3%B3n%20y%20el%20pensamiento,0.jpeg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Museo Etnográfico de Castilla y León,Zamora,49,Zamora,C/ Sacramento,http://www.fundacionsiglo.es/web/jcyl/FundacionSiglo/es/Plantilla100Detalle/1284235399249/Evento/1285340180940/Comunicacion
